STN,YYYYMMDD,TG,TN,TX
  249,20051207,   62,   35,   91
  249,20051208,   31,  -28,   68
  249,20051209,    8,  -31,   30
  249,20051210,   18,  -13,   40
  249,20051211,   56,   39,   68
  249,20051212,   73,   58,   89
  249,20051213,   69,   57,   85
  249,20051214,   69,   28,   93
  249,20051215,   83,   70,   98
  249,20051216,   61,   20,  102
  249,20051217,   21,   -1,   50
  249,20051218,   21,   -7,   55
  249,20051219,   48,   14,   85
  249,20051220,   59,   34,   71
  249,20051221,   66,   29,   86
  249,20051222,   67,   21,   82
  249,20051223,   83,   66,   98
  249,20051224,   65,   20,   90
  249,20051225,   44,    8,   76
  249,20051226,   17,  -21,   67
  249,20051227,  -13,  -46,    4
  249,20051228,  -27,  -62,    5
  249,20051229,  -36,  -80,    5
  249,20051230,  -15,  -35,    1
  249,20051231,   38,    1,   51
  249,20060101,   33,    0,   43
  249,20060102,   24,  -23,   57
  249,20060103,   10,  -30,   37
  249,20060104,   16,   -1,   32
  249,20060105,    7,  -15,   17
  249,20060106,   13,    9,   17
  249,20060107,   12,    5,   20
  249,20060108,   13,   -1,   17
  249,20060109,  -11,  -16,    1
  249,20060110,   30,   -6,   49
  249,20060111,   42,    6,   65
  249,20060112,   11,  -15,   31
  249,20060113,   15,   -6,   32
  249,20060114,   11,  -13,   40
  249,20060115,   -5,  -26,   14
  249,20060116,    8,  -28,   40
  249,20060117,   49,   30,   69
  249,20060118,   31,  -20,   68
  249,20060119,   50,  -10,   85
  249,20060120,   75,   48,   97
  249,20060121,   55,   28,   78
  249,20060122,   -5,  -25,   28
  249,20060123,  -23,  -36,   -7
  249,20060124,  -21,  -55,   10
  249,20060125,   18,  -59,   63
  249,20060126,   10,    1,   21
  249,20060127,   -7,  -50,   10
  249,20060128,  -27,  -56,   14
  249,20060129,   -5,  -56,   45
  249,20060130,   23,  -19,   45
  249,20060131,    7,  -20,   23
  249,20060201,  -28,  -38,  -15
  249,20060202,    2,  -15,   16
  249,20060203,   32,    9,   46
  249,20060204,   33,   12,   68
  249,20060205,   36,   10,   69
  249,20060206,   50,   19,   67
  249,20060207,   70,   63,   80
  249,20060208,   51,   17,   68
  249,20060209,   33,    3,   61
  249,20060210,   25,   12,   40
  249,20060211,   16,   -3,   38
  249,20060212,   15,    3,   28
  249,20060213,   26,   14,   40
  249,20060214,   50,   31,   73
  249,20060215,   64,   50,   93
  249,20060216,   63,   41,   88
  249,20060217,   51,   35,   67
  249,20060218,   47,   11,   68
  249,20060219,   34,   18,   62
  249,20060220,   29,   18,   44
  249,20060221,   29,   21,   35
  249,20060222,   12,   -3,   25
  249,20060223,    6,  -10,   30
  249,20060224,   13,   -8,   43
  249,20060225,    2,  -16,   28
  249,20060226,   13,  -11,   49
  249,20060227,   30,   -2,   53
  249,20060228,   19,   -6,   57
  249,20060301,    3,  -23,   29
  249,20060302,    4,  -23,   32
  249,20060303,  -15,  -31,    2
  249,20060304,    0,  -26,   39
  249,20060305,   18,  -10,   52
  249,20060306,   17,   -6,   58
  249,20060307,   27,  -15,   68
  249,20060308,   33,   17,   57
  249,20060309,   41,   23,   62
  249,20060310,   48,   19,   73
  249,20060311,   -5,  -36,   36
  249,20060312,  -24,  -68,    7
  249,20060313,   -5,  -32,   19
  249,20060314,    2,  -25,   33
  249,20060315,    3,  -21,   40
  249,20060316,   12,   -2,   27
  249,20060317,    8,  -10,   25
  249,20060318,   -3,  -18,   14
  249,20060319,   20,  -45,   63
  249,20060320,   38,   22,   72
  249,20060321,   17,  -40,   64
  249,20060322,   -1,  -51,   60
  249,20060323,   23,  -64,   82
  249,20060324,   49,   13,   85
  249,20060325,   91,   52,  119
  249,20060326,  124,   95,  144
  249,20060327,  125,   92,  168
  249,20060328,   92,   68,  116
  249,20060329,   74,   53,  100
  249,20060330,  103,   69,  128
  249,20060331,  102,   89,  126
  249,20060401,  102,   74,  131
  249,20060402,   81,   65,  100
  249,20060403,   68,   43,   94
  249,20060404,   45,    5,   83
  249,20060405,   34,  -15,   80
  249,20060406,   64,   15,  102
  249,20060407,   76,   51,   97
  249,20060408,   71,   48,   88
  249,20060409,   59,   20,   96
  249,20060410,   38,  -10,   86
  249,20060411,   48,  -14,   93
  249,20060412,   77,   56,  106
  249,20060413,   90,   66,  127
  249,20060414,   78,   34,  113
  249,20060415,   86,   18,  131
  249,20060416,   96,   58,  135
  249,20060417,   91,   51,  129
  249,20060418,   84,   60,  109
  249,20060419,  100,   70,  137
  249,20060420,  109,   78,  143
  249,20060421,  119,   64,  178
  249,20060422,   69,   14,   97
  249,20060423,   84,   24,  125
  249,20060424,  111,   76,  168
  249,20060425,  129,   93,  203
  249,20060426,  114,   72,  159
  249,20060427,   89,   23,  147
  249,20060428,   63,   17,  107
  249,20060429,   66,   23,  112
  249,20060430,   63,   18,  116
  249,20060501,   81,   47,  104
  249,20060502,  119,   34,  177
  249,20060503,  149,   93,  221
  249,20060504,  182,   92,  249
  249,20060505,  179,  134,  239
  249,20060506,  183,  137,  234
  249,20060507,  181,  136,  229
  249,20060508,  172,   99,  231
  249,20060509,  174,  114,  232
  249,20060510,  160,   75,  233
  249,20060511,  161,   73,  234
  249,20060512,  153,   86,  227
  249,20060513,  137,   60,  195
  249,20060514,  110,   71,  146
  249,20060515,  148,   96,  200
  249,20060516,  131,  112,  163
  249,20060517,  156,   88,  194
  249,20060518,  152,  122,  180
  249,20060519,  124,  108,  140
  249,20060520,  122,  102,  152
  249,20060521,  130,  101,  160
  249,20060522,  143,  118,  185
  249,20060523,  104,   87,  126
  249,20060524,  105,   71,  138
  249,20060525,  101,   69,  136
  249,20060526,  118,   80,  138
  249,20060527,  136,  112,  154
  249,20060528,  123,  106,  147
  249,20060529,  103,   62,  134
  249,20060530,   88,   46,  122
  249,20060531,   97,   85,  116
  249,20060601,   97,   82,  129
  249,20060602,  113,   60,  162
  249,20060603,  134,   79,  190
  249,20060604,  116,   66,  154
  249,20060605,  108,   85,  137
  249,20060606,  106,   45,  158
  249,20060607,  121,   39,  185
  249,20060608,  143,   49,  212
  249,20060609,  167,   82,  229
  249,20060610,  205,   97,  269
  249,20060611,  235,  173,  291
  249,20060612,  229,  167,  293
  249,20060613,  226,  162,  304
  249,20060614,  150,  121,  177
  249,20060615,  124,  114,  138
  249,20060616,  130,   97,  164
  249,20060617,  158,   85,  211
  249,20060618,  198,  108,  272
  249,20060619,  183,  144,  212
  249,20060620,  168,  141,  205
  249,20060621,  152,  135,  187
  249,20060622,  147,  123,  175
  249,20060623,  150,   95,  192
  249,20060624,  173,  112,  234
  249,20060625,  166,  112,  208
  249,20060626,  156,  119,  192
  249,20060627,  132,   91,  166
  249,20060628,  139,   88,  186
  249,20060629,  151,   74,  202
  249,20060630,  188,  109,  265
  249,20060701,  211,  133,  266
  249,20060702,  230,  153,  292
  249,20060703,  228,  169,  285
  249,20060704,  235,  144,  305
  249,20060705,  227,  175,  288
  249,20060706,  204,  164,  250
  249,20060707,  189,  163,  220
  249,20060708,  189,  147,  221
  249,20060709,  187,  140,  237
  249,20060710,  201,  165,  238
  249,20060711,  182,  117,  224
  249,20060712,  173,   99,  231
  249,20060713,  182,  104,  251
  249,20060714,  167,  122,  205
  249,20060715,  185,  106,  245
  249,20060716,  221,  150,  277
  249,20060717,  229,  155,  297
  249,20060718,  222,  140,  293
  249,20060719,  244,  148,  327
  249,20060720,  234,  195,  267
  249,20060721,  228,  166,  283
  249,20060722,  223,  166,  288
  249,20060723,  210,  162,  254
  249,20060724,  216,  142,  268
  249,20060725,  232,  165,  288
  249,20060726,  240,  169,  307
  249,20060727,  224,  161,  280
  249,20060728,  220,  180,  265
  249,20060729,  204,  174,  264
  249,20060730,  200,  157,  268
  249,20060731,  192,  155,  231
  249,20060801,  175,  150,  202
  249,20060802,  153,  126,  183
  249,20060803,  166,  112,  209
  249,20060804,  185,  170,  207
  249,20060805,  195,  160,  239
  249,20060806,  187,  126,  239
  249,20060807,  180,  121,  233
  249,20060808,  161,  122,  193
  249,20060809,  154,   96,  196
  249,20060810,  143,  115,  181
  249,20060811,  133,  117,  181
  249,20060812,  152,  117,  191
  249,20060813,  154,   90,  199
  249,20060814,  168,  129,  214
  249,20060815,  162,  141,  190
  249,20060816,  172,  124,  214
  249,20060817,  189,  158,  225
  249,20060818,  186,  160,  226
  249,20060819,  185,  149,  235
  249,20060820,  166,  147,  198
  249,20060821,  168,  124,  203
  249,20060822,  157,  111,  192
  249,20060823,  166,  110,  209
  249,20060824,  173,  146,  202
  249,20060825,  161,  114,  200
  249,20060826,  155,   96,  203
  249,20060827,  156,  116,  196
  249,20060828,  137,  116,  168
  249,20060829,  127,   95,  167
  249,20060830,  139,   97,  183
  249,20060831,  156,   95,  184
  249,20060901,  177,  145,  226
  249,20060902,  175,  140,  202
  249,20060903,  194,  165,  217
  249,20060904,  161,  115,  199
  249,20060905,  174,  115,  209
  249,20060906,  198,  161,  243
  249,20060907,  162,  119,  191
  249,20060908,  138,   90,  188
  249,20060909,  144,   69,  190
  249,20060910,  168,  107,  232
  249,20060911,  172,  101,  246
  249,20060912,  194,  113,  256
  249,20060913,  210,  169,  271
  249,20060914,  207,  154,  253
  249,20060915,  199,  164,  247
  249,20060916,  187,  140,  243
  249,20060917,  167,  135,  195
  249,20060918,  175,  144,  215
  249,20060919,  151,  113,  188
  249,20060920,  158,  113,  208
  249,20060921,  182,  123,  233
  249,20060922,  201,  167,  254
  249,20060923,  175,  144,  209
  249,20060924,  194,  161,  237
  249,20060925,  185,  158,  227
  249,20060926,  163,  124,  197
  249,20060927,  152,  102,  201
  249,20060928,  168,  140,  201
  249,20060929,  178,  145,  218
  249,20060930,  165,  119,  208
  249,20061001,  160,  122,  194
  249,20061002,  151,  124,  182
  249,20061003,  145,  121,  176
  249,20061004,  129,   89,  172
  249,20061005,  136,   98,  167
  249,20061006,  159,  131,  168
  249,20061007,  138,  108,  163
  249,20061008,  132,   98,  172
  249,20061009,  139,   91,  189
  249,20061010,  156,  135,  174
  249,20061011,  156,  138,  185
  249,20061012,  135,   75,  185
  249,20061013,  117,   44,  164
  249,20061014,  137,  105,  163
  249,20061015,  108,   88,  132
  249,20061016,  113,   78,  154
  249,20061017,  116,   74,  153
  249,20061018,  133,  109,  156
  249,20061019,  143,  130,  165
  249,20061020,  146,  134,  159
  249,20061021,  145,  135,  161
  249,20061022,  142,  122,  156
  249,20061023,  144,   98,  173
  249,20061024,  124,   92,  153
  249,20061025,  111,   66,  136
  249,20061026,  166,  127,  199
  249,20061027,  124,   87,  153
  249,20061028,  135,   85,  164
  249,20061029,  130,   76,  163
  249,20061030,  122,   79,  147
  249,20061031,  128,   77,  156
  249,20061101,   73,   20,  106
  249,20061102,   59,   19,  101
  249,20061103,   66,   19,  118
  249,20061104,   90,   38,  118
  249,20061105,  119,  111,  127
  249,20061106,  116,  101,  129
  249,20061107,   86,   54,  105
  249,20061108,  106,   56,  137
  249,20061109,   88,   30,  122
  249,20061110,   73,   34,  102
  249,20061111,   98,   66,  123
  249,20061112,   77,   57,   96
  249,20061113,  114,   77,  145
  249,20061114,  123,  111,  135
  249,20061115,  124,  108,  144
  249,20061116,  132,  109,  159
  249,20061117,  107,   89,  127
  249,20061118,   88,   52,  112
  249,20061119,   59,   39,   80
  249,20061120,   81,   65,   97
  249,20061121,   70,   37,  100
  249,20061122,   76,   46,  100
  249,20061123,  105,   77,  140
  249,20061124,   98,   76,  119
  249,20061125,  132,  100,  166
  249,20061126,  101,   75,  130
  249,20061127,  101,   66,  138
  249,20061128,  108,   86,  136
  249,20061129,   89,   73,  116
  249,20061130,   61,   46,   76
  249,20061201,   85,   64,   95
  249,20061202,   90,   74,  100
  249,20061203,   84,   70,   99
  249,20061204,   97,   72,  134
  249,20061205,  129,  112,  143
  249,20061206,   99,   76,  114
  249,20061207,   83,   65,  109
  249,20061208,   89,   76,  104
  249,20061209,   57,   24,   99
  249,20061210,   50,   18,   85
  249,20061211,   76,   58,  103
  249,20061212,   77,   40,  108
  249,20061213,  108,   89,  120
  249,20061214,  110,  104,  118
  249,20061215,   81,   57,  106
  249,20061216,   62,   25,   87
  249,20061217,   54,   20,   89
  249,20061218,   20,  -19,   96
  249,20061219,   15,  -16,   74
  249,20061220,   47,   -4,   71
  249,20061221,   62,   54,   75
  249,20061222,   53,   14,   76
  249,20061223,   38,   31,   45
  249,20061224,   51,   37,   62
  249,20061225,   62,   53,   71
  249,20061226,   36,   15,   64
  249,20061227,   12,    6,   19
  249,20061228,   50,   19,   86
  249,20061229,   55,   42,   77
  249,20061230,   97,   73,  121
  249,20061231,  100,   89,  128
  249,20070101,   82,   45,  108
  249,20070102,   59,   24,   82
  249,20070103,   73,   26,   98
  249,20070104,   95,   79,  105
  249,20070105,   89,   60,  104
  249,20070106,   68,   54,   95
  249,20070107,   82,   56,   97
  249,20070108,   91,   80,  118
  249,20070109,  122,  115,  132
  249,20070110,  102,   63,  132
  249,20070111,   84,   63,  100
  249,20070112,   99,   77,  115
  249,20070113,  107,   99,  115
  249,20070114,   71,   44,  101
  249,20070115,   58,   40,   91
  249,20070116,   87,   59,  102
  249,20070117,   94,   80,  113
  249,20070118,   95,   65,  132
  249,20070119,   96,   78,  113
  249,20070120,   98,   75,  119
  249,20070121,   67,   34,   83
  249,20070122,   25,  -24,   63
  249,20070123,   -5,  -34,   42
  249,20070124,   -3,  -30,   37
  249,20070125,  -11,  -42,   14
  249,20070126,   41,   -1,   70
  249,20070127,   42,   20,   70
  249,20070128,   75,   62,   87
  249,20070129,   83,   74,   97
  249,20070130,   76,   51,   94
  249,20070131,   72,   51,   90
  249,20070201,   78,   57,  112
  249,20070202,   69,   25,   95
  249,20070203,   48,   -3,   95
  249,20070204,   36,  -19,   72
  249,20070205,   22,  -27,   59
  249,20070206,   11,  -27,   51
  249,20070207,   15,  -15,   50
  249,20070208,    0,  -14,   10
  249,20070209,   15,    5,   29
  249,20070210,   18,   10,   43
  249,20070211,   71,   43,   97
  249,20070212,   78,   46,  104
  249,20070213,   75,   58,   89
  249,20070214,   57,   46,   69
  249,20070215,   62,   15,  107
  249,20070216,   68,   41,  100
  249,20070217,   58,    4,   92
  249,20070218,   42,   -3,   69
  249,20070219,   36,  -24,   69
  249,20070220,   72,   52,   98
  249,20070221,   77,   61,   91
  249,20070222,   77,   49,  110
  249,20070223,   87,   61,  115
  249,20070224,   88,   74,  110
  249,20070225,   76,   67,   89
  249,20070226,   70,   48,   91
  249,20070227,   63,   31,  102
  249,20070228,   94,   69,  109
  249,20070301,   75,   60,   94
  249,20070302,   59,   26,   84
  249,20070303,   55,   40,   85
  249,20070304,   69,   18,  100
  249,20070305,   91,   77,  104
  249,20070306,   87,   79,   95
  249,20070307,   82,   47,   97
  249,20070308,   71,   22,  117
  249,20070309,   71,   37,  100
  249,20070310,   72,   22,  110
